generation: 31 best: -397.727 fitness: -397.727|-379.43|-115.931|-76.2943|-83.9969|-72.7742|-94.0799|-232.741|-72.0514|-97.6754|
generation: 32 best: -397.727 fitness: -397.727|-379.43|-72.1879|-71.8103|-83.7395|-71.9258|-74.273|-85.9815|-110.111|-70.9818|
generation: 33 best: -397.727 fitness: -397.727|-379.43|-70.8863|-75.7584|-110.781|-102.865|-83.6538|-71.9729|-71.9156|-70.9438|
generation: 34 best: -397.727 fitness: -397.727|-379.43|-89.4009|-74.9465|-80.8312|-88.2734|-85.7464|-95.3054|-97.6128|-83.9903|
generation: 35 best: -397.727 fitness: -397.727|-379.43|-82.6735|-72.2595|-112.475|-94.8532|-177.999|-81.2295|-166.326|-123.971|
generation: 36 best: -397.727 fitness: -397.727|-379.43|-83.9483|-101.458|-72.8494|-75.1677|-73.6675|-141.88|-195.439|-71.117|
generation: 37 best: -397.727 fitness: -397.727|-379.43|-94.9187|-84.4197|-77.1661|-166.267|-99.9229|-85.964|-84.0111|-153.073|
generation: 38 best: -397.727 fitness: -397.727|-379.43|-166.179|-169.21|-87.8142|-73.5906|-87.799|-88.1367|-88.0658|-86.6753|
generation: 39 best: -397.727 fitness: -397.727|-379.43|-86.8326|-79.2459|-330.588|-85.2518|-84.7017|-83.995|-110.587|-84.6578|
generation: 40 best: -397.727 fitness: -397.727|-379.43|-84.7047|-88.1976|-126.632|-84.0638|-85.3897|-106.351|-84.1244|-88.1947|
generation: 41 best: -397.727 fitness: -397.727|-379.43|-86.7047|-87.4411|-145.853|-8.90642|-123.498|-84.4722|-84.8183|-88.7882|
generation: 0 best: -204.91 fitness: -121.952|-98.8516|-117.387|-103.216|-91.9049|-115.552|-86.8706|-165.949|-204.91|-97.7406|
generation: 1 best: -204.91 fitness: -204.91|-165.949|-166.326|-95.0428|-121.613|-90.7958|-99.3661|-132.694|-94.7278|-92.5372|
generation: 2 best: -204.91 fitness: -204.91|-166.326|-101.34|-110.34|-100.987|-91.6598|-166.056|-167.919|-164.28|-121.182|
generation: 3 best: -204.91 fitness: -204.91|-167.919|-96.0787|-87.7193|-112.484|-96.0874|-96.2763|-95.1547|-94.5711|-103.322|
generation: 4 best: -204.91 fitness: -204.91|-167.919|-88.502|-100.727|-91.9557|-88.7225|-121.129|-116.42|-162.958|-96.1736|
generation: 5 best: -204.91 fitness: -204.91|-167.919|-114.963|-100.631|-91.8786|-102.516|-132.104|-156.34|-87.6426|-88.6654|
generation: 6 best: -674.442 fitness: -204.91|-167.919|-107.099|-674.442|-90.816|-100.24|-94.8215|-92.4202|-92.5964|-163.685|
generation: 0 best: -114.501 fitness: -83.1868|-114.501|-74.7603|-73.9864|-71.6949|-71.6637|-74.9128|-74.1989|-72.4719|-70.9721|
generation: 1 best: -114.501 fitness: -114.501|-83.1868|-78.7358|-70.744|-102.865|-84.807|-81.5558|-74.2301|-70.6362|-74.2515|
generation: 2 best: -114.501 fitness: -114.501|-102.865|-71.6363|-102.108|-75.1454|-73.775|-73.6377|-72.1491|-107.418|-112.759|
generation: 3 best: -114.501 fitness: -114.501|-112.759|-88.4402|-97.4466|-106.572|-73.6492|-74.6803|-89.4682|-77.1705|-70.9646|
generation: 4 best: -114.501 fitness: -114.501|-112.759|-99.4317|-70.3935|-98.5727|-90.9736|-96.1862|-73.481|-95.6128|-73.9785|
generation: 5 best: -194.567 fitness: -114.501|-112.759|-76.8331|-82.0399|-100.459|-76.1401|-116.216|-194.567|-105.982|-84.3449|
generation: 6 best: -194.567 fitness: -194.567|-116.216|-71.2831|-134.149|-76.2347|-72.8343|-132.188|-70.7986|-116.981|-79.7076|
generation: 7 best: -194.567 fitness: -194.567|-134.149|-92.9939|-84.7623|-76.287|-84.6717|-187.641|-73.9111|-175.22|-89.7747|
generation: 8 best: -249.681 fitness: -194.567|-187.641|-249.681|-76.8666|-80.8569|-71.1822|-79.0639|-74.8891|-85.7976|-84.0921|
generation: 9 best: -249.681 fitness: -249.681|-194.567|-83.1098|-74.9874|-71.2038|-106.995|-167.191|-84.6339|-71.4211|-76.5878|
generation: 10 best: -249.681 fitness: -249.681|-194.567|-78.294|-84.3751|-84.0847|-91.7188|-71.9488|-147.238|-107.216|-92.4536|
generation: 11 best: -249.681 fitness: -249.681|-194.567|-87.7165|-127.604|-91.9076|-85.8375|-112.917|-98.3546|-92.1123|-73.4702|
generation: 12 best: -249.681 fitness: -249.681|-194.567|-71.1718|-84.1121|-158.722|-89.2749|-157.684|-75.0133|-78.5908|-91.8026|
generation: 13 best: -249.681 fitness: -249.681|-194.567|-123.97|-89.0426|-192.703|-135.099|-85.7495|-73.8635|-84.5335|-119.722|
generation: 14 best: -249.681 fitness: -249.681|-194.567|-84.9188|-93.489|-86.436|-104.182|-172.846|-85.5329|-146.124|-102.841|
generation: 0 best: -455.663 fitness: -120.249|-97.4598|-107.433|-94.0002|-455.663|-96.0603|-94.5682|-163.717|-128.214|-92.371|
generation: 1 best: -455.663 fitness: -455.663|-163.717|-168.35|-164.135|-163.405|-94.9829|-173.517|-97.2263|-121.892|-133.608|
generation: 2 best: -455.663 fitness: -455.663|-173.517|-143.979|-92.1417|-165.34|-5.67034|-175.073|-156.159|-103.03|-158.205|
generation: 3 best: -455.663 fitness: -455.663|-175.073|-162.818|-163.403|-139.586|-7.42452|-1.73715|-120.723|-343.882|-98.5197|
generation: 4 best: -455.663 fitness: -455.663|-343.882|-7.72916|-152.292|-181.075|-88.2554|-143.518|-94.0513|-145.657|-213.632|
generation: 5 best: -455.663 fitness: -455.663|-343.882|-90.0983|-96.7664|-98.0539|-90.0304|-141.41|-86.9966|-92.1994|-90.1013|
generation: 6 best: -455.663 fitness: -455.663|-343.882|-164.191|-92.1363|-163.71|-87.3397|-94.219|-92.1624|-93.5652|-132.817|
generation: 0 best: -367.208 fitness: -119.705|-121.274|-95.0234|-129.704|-173.714|-94.415|-101.903|-121.409|-367.208|-137.238|
generation: 1 best: -367.208 fitness: -367.208|-173.714|-115.638|-177.214|-94.6851|-95.1735|-163.976|-154.428|-160.651|-102.597|
generation: 2 best: -380.005 fitness: -367.208|-177.214|-380.005|-163.042|-92.997|-168.026|-156.38|-162.804|-175.799|-94.7228|
generation: 3 best: -380.005 fitness: -380.005|-367.208|-134.415|-172.818|-94.606|-163.042|-368.261|-369.636|-167.402|-127.251|
generation: 4 best: -380.005 fitness: -380.005|-369.636|-162.064|-173.204|-108.781|-351.701|-200.23|-178.67|-198.357|-134.59|
generation: 5 best: -380.005 fitness: -380.005|-369.636|-125.832|-162.929|-94.9076|-120.398|-163.015|-180.604|-94.7998|-188.687|
generation: 6 best: -380.005 fitness: -380.005|-369.636|-107.538|-94.9559|-137.561|-102.138|-96.5453|-93.4993|-94.0333|-138.534|
generation: 7 best: -380.005 fitness: -380.005|-369.636|-153.656|-164.534|-126.501|-100.791|-125.813|-174.163|-94.6268|-98.3833|
generation: 8 best: -380.005 fitness: -380.005|-369.636|-92.3617|-164.659|-98.2638|-94.0418|-101.138|-205.309|-120.442|-94.6044|
generation: 9 best: -380.005 fitness: -380.005|-369.636|-92.2694|-90.1701|-173.739|-89.6152|-121.625|-92.3159|-99.3349|-95.8899|
generation: 10 best: -491.668 fitness: -380.005|-369.636|-491.668|-94.9882|-89.6738|-96.6863|-94.6418|-90.1945|-90.2565|-129.422|
generation: 11 best: -491.668 fitness: -491.668|-380.005|-169.966|-175.458|-92.1732|-120.285|-156.441|-93.5553|-173.232|-163.433|
generation: 12 best: -491.668 fitness: -491.668|-380.005|-94.9338|-164.125|-119.226|-91.9608|-96.53|-126.846|-175.299|-100.625|
generation: 13 best: -491.668 fitness: -491.668|-380.005|-99.9109|-109.76|-91.2091|-93.0337|-94.6238|-146.555|-95.2761|-103.531|
generation: 14 best: -681.527 fitness: -491.668|-380.005|-120.463|-163.153|-175.294|-94.8315|-98.2068|-681.527|-96.8814|-121.856|
generation: 15 best: -681.527 fitness: -681.527|-491.668|-163.505|-120.357|-103.617|-93.1203|-91.0783|-100.791|-131.716|-98.3523|
generation: 16 best: -681.527 fitness: -681.527|-491.668|-177.009|-111.998|-100.83|-92.1779|-162.496|-125.932|-216.967|-90.0347|
generation: 17 best: -681.527 fitness: -681.527|-491.668|-94.3406|-158.826|-187.491|-144.367|-95.0721|-97.6698|-87.6097|-96.3214|
generation: 18 best: -681.527 fitness: -681.527|-491.668|-173.126|-121.302|-92.8453|-188.122|-101.051|-195.226|-176.118|-100.406|
generation: 19 best: -681.527 fitness: -681.527|-491.668|-95.4412|-165.602|-93.1681|-92.1089|-153.242|-105.673|-95.6843|-96.9512|
generation: 20 best: -681.527 fitness: -681.527|-491.668|-93.4006|-163.21|-134.518|-120.825|-173.047|-356.871|-121.403|-92.2085|
generation: 21 best: -681.527 fitness: -681.527|-491.668|-99.5561|-95.2108|-124.849|-103.008|-440.041|-113.475|-108.345|-113.145|
generation: 22 best: -681.527 fitness: -681.527|-491.668|-115.9|-102.346|-125.079|-120.28|-120.819|-94.476|-109.442|-137.159|
generation: 23 best: -681.527 fitness: -681.527|-491.668|-94.6997|-120.694|-120.225|-133.881|-116.332|-108.648|-95.4461|-101.838|
generation: 24 best: -681.527 fitness: -681.527|-491.668|-173.404|-102.196|-96.8889|-136.439|-195.387|-99.9254|-121.154|-163.292|
generation: 25 best: -681.527 fitness: -681.527|-491.668|-95.4477|-173.361|-94.7083|-181.62|-120.98|-164.026|-173.232|-92.3192|
generation: 26 best: -681.527 fitness: -681.527|-491.668|-95.7107|-126.411|-175.425|-100.634|-184.873|-99.4641|-173.509|-97.4268|
generation: 27 best: -681.527 fitness: -681.527|-491.668|-172.983|-96.2554|-127.067|-100.221|-101.746|-101.143|-110.631|-173.177|
generation: 28 best: -681.527 fitness: -681.527|-491.668|-92.2786|-169.157|-174.699|-121.57|-149.159|-164.02|-172.721|-173.033|
generation: 29 best: -681.527 fitness: -681.527|-491.668|-90.3526|-170.711|-187.045|-93.2358|-163.555|-118.149|-197.328|-163.716|
generation: 30 best: -681.527 fitness: -681.527|-491.668|-87.9753|-117.899|-102.037|-88.2025|-149.744|-172.618|-105.285|-180.357|
generation: 31 best: -681.527 fitness: -681.527|-491.668|-175.77|-212.746|-87.0688|-89.8341|-120.54|-110.232|-92.7635|-100.01|
generation: 32 best: -681.527 fitness: -681.527|-491.668|-216.445|-97.2282|-95.9117|-173.159|-208.129|-92.4262|-90.1757|-87.159|
generation: 33 best: -681.527 fitness: -681.527|-491.668|-87.0795|-88.5541|-98.1401|-92.6513|-92.5081|-164.316|-175.239|-88.3711|
generation: 34 best: -681.527 fitness: -681.527|-491.668|-194.378|-94.3407|-121.317|-173.125|-127.389|-120.473|-88.804|-93.4196|
generation: 0 best: -156.251 fitness: -130.704|-89.2171|-156.251|-83.9619|-92.4643|-80.4552|-138.263|-81.2561|-92.2361|-80.43|
generation: 1 best: -156.251 fitness: -156.251|-138.263|-99.9907|-121.943|-139.818|-96.7063|-90.7242|-149.447|-112.446|-80.4065|
generation: 2 best: -176.436 fitness: -156.251|-149.447|-126.222|-120.224|-120.185|-118.516|-159.658|-176.436|-167.184|-81.709|
generation: 3 best: -176.436 fitness: -176.436|-167.184|-80.8935|-105.651|-99.8456|-80.4563|-95.8373|-175.221|-101.395|-102.411|
generation: 4 best: -176.436 fitness: -176.436|-175.221|-84.9697|-81.0228|-162.571|-80.2785|-101.072|-107.13|-86.9952|-101.592|
generation: 5 best: -176.436 fitness: -176.436|-175.221|-154.032|-99.333|-101.716|-86.0611|-143.28|-109.27|-103.496|-80.4096|
generation: 0 best: -330.584 fitness: -113.781|-189.155|-277.459|-330.584|-106.691|-172.944|-112.87|-202.68|-100.513|-150.955|
generation: 1 best: -330.584 fitness: -330.584|-277.459|-97.0428|-189.797|-256.428|-85.1415|-245.881|-113.061|-120.086|-128.215|
generation: 2 best: -413.487 fitness: -330.584|-277.459|-247.508|-110.203|-339.09|-96.9675|-131.996|-413.487|-147.492|-88.4316|
generation: 3 best: -413.487 fitness: -413.487|-339.09|-310.764|-103.75|-334.572|-120.055|-286.97|-188.271|-126.294|-160.095|
generation: 4 best: -413.487 fitness: -413.487|-339.09|-233.505|-136.045|-113.448|-200.333|-113.977|-116.213|-346.404|-165.883|
generation: 5 best: -413.487 fitness: -413.487|-346.404|-327.711|-163.96|-120.438|-108.085|-187.97|-120.051|-116.381|-251.36|
generation: 6 best: -422.579 fitness: -413.487|-346.404|-407.547|-95.8517|-356.114|-276.655|-422.579|-124.912|-133.544|-332.744|
generation: 7 best: -422.579 fitness: -422.579|-413.487|-216.056|-98.7989|-216.551|-335.527|-349.037|-83.7103|-179.293|-83.7204|
generation: 8 best: -422.579 fitness: -422.579|-413.487|-84.0864|-109.937|-162.594|-118.429|-377.782|-350.238|-84.8757|-337.03|
generation: 9 best: -422.579 fitness: -422.579|-413.487|-108.569|-369.576|-152.061|-357.716|-205.1|-237.185|-228.953|-86.2486|
generation: 10 best: -492.672 fitness: -422.579|-413.487|-172.933|-290.61|-247.569|-331.094|-480.327|-160.988|-118.531|-492.672|
generation: 11 best: -492.672 fitness: -492.672|-480.327|-121.058|-261.742|-354.191|-195.651|-97.7944|-361.033|-268.843|-231.951|
generation: 12 best: -492.672 fitness: -492.672|-480.327|-97.5935|-111.38|-182.838|-268.578|-175.006|-96.7647|-257.433|-172.103|
generation: 13 best: -492.672 fitness: -492.672|-480.327|-105.19|-170.554|-434.308|-334.794|-171.16|-164.477|-396.202|-216.605|
generation: 14 best: -492.672 fitness: -492.672|-480.327|-148.499|-380.67|-120.977|-180.274|-204.541|-304.493|-377.296|-426.354|
generation: 15 best: -492.672 fitness: -492.672|-480.327|-137.127|-94.0991|-143.09|-354.151|-347.613|-332.37|-193.138|-237.416|
generation: 16 best: -492.672 fitness: -492.672|-480.327|-357.325|-131.26|-378.753|-182.794|-464.897|-155.707|-169.499|-95.5302|
generation: 17 best: -492.672 fitness: -492.672|-480.327|-217|-98.7571|-293.632|-86.8452|-92.7815|-161.185|-172.357|-136.426|
generation: 18 best: -492.672 fitness: -492.672|-480.327|-344.223|-169.018|-336.844|-258.936|-182.997|-103.655|-256.448|-444.732|
generation: 19 best: -492.672 fitness: -492.672|-480.327|-128.18|-217.999|-237.642|-263.534|-251.654|-353.205|-259.806|-87.1848|
generation: 20 best: -492.672 fitness: -492.672|-480.327|-448.371|-244.208|-166.081|-330.145|-356.076|-281.81|-120.49|-345.704|
generation: 21 best: -492.672 fitness: -492.672|-480.327|-328.524|-241.34|-362.38|-346.793|-390.244|-436.26|-259.121|-235.864|
generation: 22 best: -492.672 fitness: -492.672|-480.327|-163.814|-188.777|-328.257|-215.398|-325.516|-285.612|-346.769|-247.274|
generation: 0 best: -381.224 fitness: -113.781|-146.767|-124.32|-169.203|-371.579|-155.389|-83.3247|-381.224|-108.035|-365.134|
generation: 1 best: -381.224 fitness: -381.224|-371.579|-83.1032|-130.506|-125.861|-107.41|-98.0743|-247.928|-161.849|-83.3171|
generation: 2 best: -381.224 fitness: -381.224|-371.579|-130.899|-187.349|-197.552|-168.445|-162.806|-83.2353|-116.488|-140.634|
generation: 3 best: -412.389 fitness: -381.224|-371.579|-245.277|-113.016|-412.389|-290.205|-355.178|-108.085|-174.493|-83.639|
generation: 4 best: -412.389 fitness: -412.389|-381.224|-158.069|-213.613|-116.7|-400.24|-186.133|-248.068|-237.118|-238.765|
generation: 5 best: -470.903 fitness: -412.389|-400.24|-416.972|-268.081|-86.8327|-155.054|-278.347|-470.903|-277.654|-131.989|
generation: 6 best: -472.646 fitness: -470.903|-416.972|-341.939|-112.627|-340.441|-472.646|-182.824|-86.4783|-159.307|-333.934|
generation: 7 best: -472.646 fitness: -472.646|-470.903|-176.445|-95.9902|-119.485|-147.988|-165.354|-412.444|-257.144|-326.227|
generation: 8 best: -479.917 fitness: -472.646|-470.903|-323.773|-213.839|-259.523|-381.165|-443.512|-151.673|-479.917|-132.777|
generation: 9 best: -479.917 fitness: -479.917|-472.646|-149.609|-90.4892|-190.236|-447.596|-257.215|-104.103|-135.378|-213.275|
generation: 10 best: -479.917 fitness: -479.917|-472.646|-401.302|-83.9341|-330.511|-460.746|-406.956|-90.1708|-295.533|-231.95|
generation: 11 best: -479.917 fitness: -479.917|-472.646|-268.022|-83.4722|-168.593|-332.708|-167.656|-167.748|-242.152|-103.832|
generation: 12 best: -479.917 fitness: -479.917|-472.646|-158.393|-374.385|-182.241|-107.856|-113.092|-333.037|-84.0291|-126.424|
generation: 13 best: -479.917 fitness: -479.917|-472.646|-278.491|-249.906|-111.849|-185.454|-146.148|-119.356|-443.906|-419.585|
generation: 14 best: -479.917 fitness: -479.917|-472.646|-184.166|-191.707|-233.514|-190.584|-247.128|-119.58|-154.252|-160.191|
generation: 15 best: -479.917 fitness: -479.917|-472.646|-337.106|-91.6506|-168.697|-410.847|-93.5946|-173.54|-237.277|-85.0081|
generation: 16 best: -479.917 fitness: -479.917|-472.646|-210.021|-107.897|-99.1276|-182.515|-97.859|-200.87|-93.8335|-173.025|
generation: 17 best: -479.917 fitness: -479.917|-472.646|-264.515|-365.913|-308.522|-340.801|-226.929|-83.9846|-111.277|-144.915|
generation: 18 best: -479.917 fitness: -479.917|-472.646|-226.752|-118.692|-122.314|-251.445|-114.757|-106.497|-131.661|-145.77|
generation: 19 best: -479.917 fitness: -479.917|-472.646|-83.2668|-83.4321|-159.917|-92.0258|-126.053|-120.53|-367.758|-396.8|
generation: 20 best: -479.917 fitness: -479.917|-472.646|-83.3741|-83.3376|-202.545|-163.4|-375.667|-247.507|-233.357|-133.378|
generation: 21 best: -479.917 fitness: -479.917|-472.646|-171.528|-99.1621|-85.5011|-138.255|-223.023|-182.886|-95.4654|-85.5574|
generation: 22 best: -479.917 fitness: -479.917|-472.646|-83.3229|-92.6901|-193.666|-83.7076|-83.7628|-83.2824|-130.817|-87.3378|
generation: 23 best: -479.917 fitness: -479.917|-472.646|-251.603|-406.878|-84.0146|-186.485|-84.095|-478.701|-118.272|-178.82|
generation: 24 best: -479.917 fitness: -479.917|-478.701|-170.6|-208.312|-193.232|-84.4886|-93.0782|-83.4316|-111.837|-264.435|
generation: 25 best: -479.917 fitness: -479.917|-478.701|-90.4464|-83.3562|-222.758|-83.4888|-86.8543|-103.479|-88.5308|-108.629|
generation: 26 best: -479.917 fitness: -479.917|-478.701|-148.632|-83.2559|-83.5086|-83.3008|-144.921|-114.236|-324.721|-207.558|
generation: 27 best: -479.917 fitness: -479.917|-478.701|-83.7383|-143.462|-165.539|-440.255|-84.357|-161.888|-83.7479|-447.107|
generation: 28 best: -479.917 fitness: -479.917|-478.701|-147.249|-108.38|-148.748|-177.947|-93.5594|-94.3969|-83.8782|-105.988|
generation: 29 best: -507.184 fitness: -479.917|-478.701|-189.272|-146.464|-431.476|-507.184|-228.06|-218.021|-100.227|-315.312|
generation: 30 best: -507.184 fitness: -507.184|-479.917|-178.02|-224.68|-224.824|-220.151|-459.389|-134.555|-109.332|-120.396|
generation: 31 best: -507.184 fitness: -507.184|-479.917|-92.5201|-175.618|-205.36|-220.51|-239.87|-123.238|-127.459|-371.896|
generation: 32 best: -507.184 fitness: -507.184|-479.917|-111.163|-86.8058|-121.94|-263.532|-82.8704|-196.291|-327.007|-97.1943|
generation: 33 best: -507.184 fitness: -507.184|-479.917|-269.286|-202.174|-118.831|-353.895|-222.664|-146.609|-144.602|-84.5031|
generation: 34 best: -507.184 fitness: -507.184|-479.917|-114.806|-457.06|-195.231|-154.808|-315.58|-130.605|-255.339|-313.166|
generation: 35 best: -507.184 fitness: -507.184|-479.917|-277.214|-280.923|-320.695|-112.56|-235.886|-289.089|-364.819|-107.644|
generation: 36 best: -507.184 fitness: -507.184|-479.917|-361.217|-437.097|-362.831|-230.946|-260.56|-103.005|-97.0106|-416.655|
generation: 37 best: -507.184 fitness: -507.184|-479.917|-369.333|-101.687|-159.745|-121.087|-215.629|-164.223|-326.14|-123.192|
generation: 38 best: -511.321 fitness: -507.184|-479.917|-511.321|-99.8206|-266.773|-126.224|-212.745|-153.693|-171.616|-233.49|
generation: 39 best: -511.321 fitness: -511.321|-507.184|-181.8|-115.984|-485.38|-202.441|-116.626|-104.952|-220.63|-358.593|
generation: 40 best: -511.321 fitness: -511.321|-507.184|-179.198|-458.894|-419.601|-88.7481|-85.0592|-299.776|-214.172|-261.598|
generation: 41 best: -511.321 fitness: -511.321|-507.184|-84.6796|-93.2288|-140.182|-458.086|-241.091|-354.002|-166.544|-166.383|
generation: 42 best: -511.321 fitness: -511.321|-507.184|-408.391|-141.091|-213.294|-403.805|-162.085|-196.549|-83.3488|-148.2|
generation: 43 best: -511.321 fitness: -511.321|-507.184|-227.936|-139.993|-372.027|-460.106|-429.715|-96.0726|-345.574|-83.4711|
generation: 44 best: -511.321 fitness: -511.321|-507.184|-186.639|-324.368|-84.1723|-195.192|-413.746|-142.929|-85.7278|-409.288|
generation: 45 best: -511.321 fitness: -511.321|-507.184|-83.5466|-223.819|-107.984|-442.258|-326.046|-115.858|-105.215|-253.002|
generation: 46 best: -511.321 fitness: -511.321|-507.184|-170.043|-445.803|-396.203|-207.029|-214.955|-103.734|-120.691|-111.21|
generation: 47 best: -511.321 fitness: -511.321|-507.184|-209.575|-182.494|-171.942|-84.5412|-127.076|-392.587|-428.076|-218.457|
generation: 48 best: -511.321 fitness: -511.321|-507.184|-98.3566|-115.605|-507.424|-83.7855|-380.104|-373.84|-96.9496|-86.2816|
generation: 49 best: -511.321 fitness: -511.321|-507.424|-153.665|-398.299|-199.354|-457.375|-367.932|-172.496|-83.5007|-132.171|
generation: 50 best: -511.321 fitness: -511.321|-507.424|-372.544|-101.406|-122.498|-94.0871|-105.568|-435.952|-363.636|-313.562|
generation: 51 best: -511.321 fitness: -511.321|-507.424|-196.702|-185.071|-168.302|-96.8844|-101.808|-123.608|-218.611|-207.841|
generation: 52 best: -511.321 fitness: -511.321|-507.424|-101.086|-156.898|-139.481|-145.53|-448.69|-267.263|-127.271|-167.151|
generation: 53 best: -525.965 fitness: -511.321|-507.424|-84.0506|-93.7845|-525.965|-445.386|-94.3366|-87.9898|-179.566|-174.32|
generation: 54 best: -525.965 fitness: -525.965|-511.321|-108.014|-85.958|-83.323|-109.154|-98.7626|-87.3511|-469.332|-83.5246|
generation: 55 best: -525.965 fitness: -525.965|-511.321|-182.57|-104.63|-189.232|-83.5898|-109.411|-110.487|-319.457|-131.814|
generation: 56 best: -525.965 fitness: -525.965|-511.321|-85.474|-111.877|-89.1815|-130.2|-119.034|-108.628|-427.275|-269.005|
generation: 57 best: -525.965 fitness: -525.965|-511.321|-122.584|-100.676|-103.283|-108.08|-85.4745|-105.508|-83.7817|-87.367|
